"","X","SYMBOL","padj_species","padj_human","variable","value","L1"
"52","ENSG00000163644","PPM1K","","ns","human_related_pigtailed_macaque ",3.52046532863046,"pigtailed_macaque"
"53","ENSG00000170542","SERPINB9","","ns","human_related_pigtailed_macaque ",3.41395334030197,"pigtailed_macaque"
"54","ENSG00000105639","JAK3","","ns","human_related_pigtailed_macaque ",3.03665113905325,"pigtailed_macaque"
"55","ENSG00000003147","ICA1","","ns","human_related_pigtailed_macaque ",2.84391090683337,"pigtailed_macaque"
"56","ENSG00000134028","ADAMDEC1","","sig","human_related_pigtailed_macaque ",1.87607854398389,"pigtailed_macaque"
"57","ENSG00000234465","PINLYP","","sig","human_related_pigtailed_macaque ",1.38905109199462,"pigtailed_macaque"
"58","ENSG00000078053","AMPH","","sig","human_related_pigtailed_macaque ",0.055050988563649,"pigtailed_macaque"
"59","ENSG00000117425","PTCH2","","sig","human_related_pigtailed_macaque ",-0.685822323356447,"pigtailed_macaque"
"60","ENSG00000105227","PRX","","sig","human_related_pigtailed_macaque ",-1.48161565338812,"pigtailed_macaque"
"61","ENSG00000203727","SAMD5","","sig","human_related_pigtailed_macaque ",-2.57870685982087,"pigtailed_macaque"
"62","ENSG00000155966","AFF2","","ns","human_related_pigtailed_macaque ",-3.46252551548345,"pigtailed_macaque"
"63","ENSG00000101463","SYNDIG1","","ns","human_related_pigtailed_macaque ",-3.73221397024103,"pigtailed_macaque"
"64","ENSG00000137198","GMPR","sig","","pigtailed_macaque",1.93762415247285,"pigtailed_macaque"
"65","ENSG00000115919","KYNU","sig","","pigtailed_macaque",1.08008498486555,"pigtailed_macaque"
"66","ENSG00000162711","NLRP3","sig","","pigtailed_macaque",-0.57128833791086,"pigtailed_macaque"
"67","ENSG00000163235","TGFA","sig","","pigtailed_macaque",-0.189232115261449,"pigtailed_macaque"
"68","ENSG00000235750","KIAA0040","sig","","pigtailed_macaque",-0.0822742157227135,"pigtailed_macaque"
"69","ENSG00000172156","CCL11","sig","","pigtailed_macaque",1.02619965435019,"pigtailed_macaque"
"70","ENSG00000149633","KIAA1755","sig","","pigtailed_macaque",0.503341092289445,"pigtailed_macaque"
"71","ENSG00000101842","VSIG1","sig","","pigtailed_macaque",-0.848633107312882,"pigtailed_macaque"
"72","ENSG00000164283","ESM1","sig","","pigtailed_macaque",0.337478175809124,"pigtailed_macaque"
"73","ENSG00000163644","PPM1K","sig","","pigtailed_macaque",-0.0726980936760135,"pigtailed_macaque"
"74","ENSG00000170542","SERPINB9","sig","","pigtailed_macaque",-0.0321303061036411,"pigtailed_macaque"
"75","ENSG00000105639","JAK3","sig","","pigtailed_macaque",-0.887366721383789,"pigtailed_macaque"
"76","ENSG00000003147","ICA1","sig","","pigtailed_macaque",-0.224381831803943,"pigtailed_macaque"
"77","ENSG00000134028","ADAMDEC1","ns","","pigtailed_macaque",-2.13623917743767,"pigtailed_macaque"
"78","ENSG00000234465","PINLYP","sig","","pigtailed_macaque",5.13371923766709,"pigtailed_macaque"
"79","ENSG00000078053","AMPH","ns","","pigtailed_macaque",3.4248662279413,"pigtailed_macaque"
"80","ENSG00000117425","PTCH2","ns","","pigtailed_macaque",3.20898949007439,"pigtailed_macaque"
"81","ENSG00000105227","PRX","sig","","pigtailed_macaque",2.93353598242665,"pigtailed_macaque"
"82","ENSG00000203727","SAMD5","sig","","pigtailed_macaque",1.07226873135234,"pigtailed_macaque"
"83","ENSG00000155966","AFF2","sig","","pigtailed_macaque",0.195387441481531,"pigtailed_macaque"
"84","ENSG00000101463","SYNDIG1","sig","","pigtailed_macaque",0.65735511426259,"pigtailed_macaque"
"85","ENSG00000137198","GMPR","","sig","human_related_olive_baboon ",5.54816110639938,"olive_baboon"
"86","ENSG00000115919","KYNU","","sig","human_related_olive_baboon ",4.72648514833393,"olive_baboon"
"87","ENSG00000162711","NLRP3","","ns","human_related_olive_baboon ",4.64657936205075,"olive_baboon"
"88","ENSG00000149633","KIAA1755","","ns","human_related_olive_baboon ",4.25146158227583,"olive_baboon"
"89","ENSG00000163235","TGFA","","ns","human_related_olive_baboon ",4.20899019918732,"olive_baboon"
"90","ENSG00000235750","KIAA0040","","ns","human_related_olive_baboon ",4.186981924278,"olive_baboon"
"91","ENSG00000172156","CCL11","","ns","human_related_olive_baboon ",4.16093587688555,"olive_baboon"
"92","ENSG00000164283","ESM1","","ns","human_related_olive_baboon ",3.53750650707984,"olive_baboon"
"93","ENSG00000163644","PPM1K","","ns","human_related_olive_baboon ",3.53182760689199,"olive_baboon"
"94","ENSG00000101842","VSIG1","","sig","human_related_olive_baboon ",3.52816010763629,"olive_baboon"
"95","ENSG00000170542","SERPINB9","","ns","human_related_olive_baboon ",3.42510252081348,"olive_baboon"
"96","ENSG00000105639","JAK3","","ns","human_related_olive_baboon ",3.07826251141114,"olive_baboon"
"97","ENSG00000003147","ICA1","","ns","human_related_olive_baboon ",2.86052756955559,"olive_baboon"
"98","ENSG00000134028","ADAMDEC1","","sig","human_related_olive_baboon ",1.8057096973221,"olive_baboon"
"99","ENSG00000234465","PINLYP","","sig","human_related_olive_baboon ",1.40479897463652,"olive_baboon"
"100","ENSG00000078053","AMPH","","sig","human_related_olive_baboon ",0.066846174547697,"olive_baboon"
"101","ENSG00000117425","PTCH2","","sig","human_related_olive_baboon ",-0.648161242451388,"olive_baboon"
"102","ENSG00000105227","PRX","","sig","human_related_olive_baboon ",-1.475428275198,"olive_baboon"
"103","ENSG00000203727","SAMD5","","sig","human_related_olive_baboon ",-2.57545609234093,"olive_baboon"
"104","ENSG00000155966","AFF2","","ns","human_related_olive_baboon ",-3.4513611042547,"olive_baboon"
"105","ENSG00000101463","SYNDIG1","","ns","human_related_olive_baboon ",-3.7050511383073,"olive_baboon"
"106","ENSG00000137198","GMPR","sig","","olive_baboon",1.6867215933062,"olive_baboon"
"107","ENSG00000115919","KYNU","sig","","olive_baboon",0.636478267967181,"olive_baboon"
"108","ENSG00000162711","NLRP3","sig","","olive_baboon",-0.361478968209229,"olive_baboon"
"109","ENSG00000149633","KIAA1755","sig","","olive_baboon",0.974470467648228,"olive_baboon"
"110","ENSG00000163235","TGFA","sig","","olive_baboon",0.604780472032526,"olive_baboon"
"111","ENSG00000235750","KIAA0040","sig","","olive_baboon",-0.0556809200803878,"olive_baboon"
"112","ENSG00000172156","CCL11","sig","","olive_baboon",0.442602167953621,"olive_baboon"
"113","ENSG00000164283","ESM1","sig","","olive_baboon",-0.881796363125114,"olive_baboon"
"114","ENSG00000163644","PPM1K","sig","","olive_baboon",-0.312588272516297,"olive_baboon"
"115","ENSG00000101842","VSIG1","sig","","olive_baboon",-2.40637798193559,"olive_baboon"
"116","ENSG00000170542","SERPINB9","sig","","olive_baboon",0.110553887114271,"olive_baboon"
"117","ENSG00000105639","JAK3","sig","","olive_baboon",-0.487880489756249,"olive_baboon"
"118","ENSG00000003147","ICA1","sig","","olive_baboon",-0.305877551321106,"olive_baboon"
"119","ENSG00000134028","ADAMDEC1","ns","","olive_baboon",-1.99701410639876,"olive_baboon"
"120","ENSG00000234465","PINLYP","sig","","olive_baboon",4.62779511669076,"olive_baboon"
"121","ENSG00000078053","AMPH","ns","","olive_baboon",4.57674572182686,"olive_baboon"
"122","ENSG00000117425","PTCH2","ns","","olive_baboon",4.13038434447628,"olive_baboon"
"123","ENSG00000105227","PRX","sig","","olive_baboon",3.42928558169184,"olive_baboon"
"124","ENSG00000203727","SAMD5","sig","","olive_baboon",1.47954825048333,"olive_baboon"
"125","ENSG00000155966","AFF2","sig","","olive_baboon",0.0587029734401187,"olive_baboon"
"126","ENSG00000101463","SYNDIG1","sig","","olive_baboon",-0.433553992516186,"olive_baboon"
