"","X","SYMBOL","padj_species","padj_human","variable","value","L1"
"53","ENSG00000111837","MAK","","ns","human_related_rhesus_macaque ",5.38308908608506,"rhesus_macaque"
"54","ENSG00000197142","ACSL5","","sig","human_related_rhesus_macaque ",5.22337336565402,"rhesus_macaque"
"55","ENSG00000135077","HAVCR2","","ns","human_related_rhesus_macaque ",4.78796437600678,"rhesus_macaque"
"56","ENSG00000103313","MEFV","","ns","human_related_rhesus_macaque ",4.75817927667018,"rhesus_macaque"
"57","ENSG00000168309","FAM107A","","ns","human_related_rhesus_macaque ",4.22443129517653,"rhesus_macaque"
"58","ENSG00000105963","ADAP1","","ns","human_related_rhesus_macaque ",4.05078400481842,"rhesus_macaque"
"59","ENSG00000147485","PXDNL","","sig","human_related_rhesus_macaque ",3.50181508248591,"rhesus_macaque"
"60","ENSG00000111452","ADGRD1","","sig","human_related_rhesus_macaque ",2.7775226304544,"rhesus_macaque"
"61","ENSG00000162687","KCNT2","","ns","human_related_rhesus_macaque ",2.760525739629,"rhesus_macaque"
"62","ENSG00000111816","FRK","","sig","human_related_rhesus_macaque ",1.69603966648537,"rhesus_macaque"
"63","ENSG00000100298","APOBEC3H","","sig","human_related_rhesus_macaque ",0.599945955452996,"rhesus_macaque"
"64","ENSG00000004468","CD38","sig","","rhesus_macaque",2.68916791514601,"rhesus_macaque"
"65","ENSG00000174808","BTC","sig","","rhesus_macaque",1.99487929246596,"rhesus_macaque"
"66","ENSG00000180616","SSTR2","sig","","rhesus_macaque",0.234947433295866,"rhesus_macaque"
"67","ENSG00000136689","IL1RN","sig","","rhesus_macaque",1.4117761538947,"rhesus_macaque"
"68","ENSG00000177989","ODF3B","sig","","rhesus_macaque",1.97813547717806,"rhesus_macaque"
"69","ENSG00000156219","ART3","sig","","rhesus_macaque",0.892136110737258,"rhesus_macaque"
"70","ENSG00000100342","APOL1","sig","","rhesus_macaque",0.111800051024663,"rhesus_macaque"
"71","ENSG00000134716","CYP2J2","sig","","rhesus_macaque",1.75984008105385,"rhesus_macaque"
"72","ENSG00000163347","CLDN1","sig","","rhesus_macaque",0.746896357604552,"rhesus_macaque"
"73","ENSG00000171714","ANO5","sig","","rhesus_macaque",-0.208786065072126,"rhesus_macaque"
"74","ENSG00000111837","MAK","sig","","rhesus_macaque",-0.147096700506314,"rhesus_macaque"
"75","ENSG00000197142","ACSL5","sig","","rhesus_macaque",1.08080881797176,"rhesus_macaque"
"76","ENSG00000135077","HAVCR2","sig","","rhesus_macaque",1.24169861482198,"rhesus_macaque"
"77","ENSG00000103313","MEFV","sig","","rhesus_macaque",0.797482764232727,"rhesus_macaque"
"78","ENSG00000168309","FAM107A","sig","","rhesus_macaque",-1.11847771379803,"rhesus_macaque"
"79","ENSG00000105963","ADAP1","sig","","rhesus_macaque",0.122141351559733,"rhesus_macaque"
"80","ENSG00000147485","PXDNL","sig","","rhesus_macaque",-1.5385678962307,"rhesus_macaque"
"81","ENSG00000111452","ADGRD1","sig","","rhesus_macaque",-2.01500120819422,"rhesus_macaque"
"82","ENSG00000162687","KCNT2","sig","","rhesus_macaque",-0.490353837162577,"rhesus_macaque"
"83","ENSG00000111816","FRK","sig","","rhesus_macaque",-2.69148993824628,"rhesus_macaque"
"84","ENSG00000100298","APOBEC3H","ns","","rhesus_macaque",4.11119760662872,"rhesus_macaque"
"85","ENSG00000004468","CD38","","sig","human_related_pigtailed_macaque ",10.8996724024579,"pigtailed_macaque"
"86","ENSG00000174808","BTC","","sig","human_related_pigtailed_macaque ",8.68580257071805,"pigtailed_macaque"
"87","ENSG00000180616","SSTR2","","ns","human_related_pigtailed_macaque ",7.60091221452309,"pigtailed_macaque"
"88","ENSG00000136689","IL1RN","","sig","human_related_pigtailed_macaque ",7.34653707570219,"pigtailed_macaque"
"89","ENSG00000177989","ODF3B","","sig","human_related_pigtailed_macaque ",7.04640209178618,"pigtailed_macaque"
"90","ENSG00000156219","ART3","","ns","human_related_pigtailed_macaque ",6.97123654887373,"pigtailed_macaque"
"91","ENSG00000100342","APOL1","","ns","human_related_pigtailed_macaque ",6.94800664882665,"pigtailed_macaque"
"92","ENSG00000134716","CYP2J2","","sig","human_related_pigtailed_macaque ",6.16099873135092,"pigtailed_macaque"
"93","ENSG00000163347","CLDN1","","ns","human_related_pigtailed_macaque ",5.66536677224246,"pigtailed_macaque"
"94","ENSG00000171714","ANO5","","ns","human_related_pigtailed_macaque ",5.57673899869242,"pigtailed_macaque"
"95","ENSG00000111837","MAK","","ns","human_related_pigtailed_macaque ",5.3648422046869,"pigtailed_macaque"
"96","ENSG00000197142","ACSL5","","sig","human_related_pigtailed_macaque ",5.23639228633353,"pigtailed_macaque"
"97","ENSG00000135077","HAVCR2","","ns","human_related_pigtailed_macaque ",4.93090432390492,"pigtailed_macaque"
"98","ENSG00000103313","MEFV","","sig","human_related_pigtailed_macaque ",4.76302909801078,"pigtailed_macaque"
"99","ENSG00000168309","FAM107A","","ns","human_related_pigtailed_macaque ",4.10972498094216,"pigtailed_macaque"
"100","ENSG00000105963","ADAP1","","ns","human_related_pigtailed_macaque ",3.83492954344892,"pigtailed_macaque"
"101","ENSG00000147485","PXDNL","","sig","human_related_pigtailed_macaque ",3.5648827997412,"pigtailed_macaque"
"102","ENSG00000111452","ADGRD1","","sig","human_related_pigtailed_macaque ",2.76313353003841,"pigtailed_macaque"
"103","ENSG00000162687","KCNT2","","ns","human_related_pigtailed_macaque ",2.75200288758057,"pigtailed_macaque"
"104","ENSG00000111816","FRK","","sig","human_related_pigtailed_macaque ",1.68412188155371,"pigtailed_macaque"
"105","ENSG00000100298","APOBEC3H","","sig","human_related_pigtailed_macaque ",0.590210874622892,"pigtailed_macaque"
"106","ENSG00000004468","CD38","sig","","pigtailed_macaque",5.76688380245505,"pigtailed_macaque"
"107","ENSG00000174808","BTC","sig","","pigtailed_macaque",3.25744616144478,"pigtailed_macaque"
"108","ENSG00000180616","SSTR2","sig","","pigtailed_macaque",1.30188170599213,"pigtailed_macaque"
"109","ENSG00000136689","IL1RN","sig","","pigtailed_macaque",2.31950650841424,"pigtailed_macaque"
"110","ENSG00000177989","ODF3B","sig","","pigtailed_macaque",3.04439371505946,"pigtailed_macaque"
"111","ENSG00000156219","ART3","sig","","pigtailed_macaque",-0.253020179084168,"pigtailed_macaque"
"112","ENSG00000100342","APOL1","sig","","pigtailed_macaque",1.99497070046409,"pigtailed_macaque"
"113","ENSG00000134716","CYP2J2","sig","","pigtailed_macaque",3.07003289941407,"pigtailed_macaque"
"114","ENSG00000163347","CLDN1","sig","","pigtailed_macaque",0.728958590098913,"pigtailed_macaque"
"115","ENSG00000171714","ANO5","sig","","pigtailed_macaque",1.55216520763157,"pigtailed_macaque"
"116","ENSG00000111837","MAK","sig","","pigtailed_macaque",0.694548711021778,"pigtailed_macaque"
"117","ENSG00000197142","ACSL5","sig","","pigtailed_macaque",1.63792191440642,"pigtailed_macaque"
"118","ENSG00000135077","HAVCR2","sig","","pigtailed_macaque",0.510347881872753,"pigtailed_macaque"
