"","X","log2FoldChange_species_ref","padj_species_ref","SYMBOL_species_ref","log2FoldChange_human_ref","padj_human_ref","SYMBOL_human_ref","differs","significance","SYMBOL"
"413","ENSG00000114942",-1.6934388328131,6.67185019433673e-25,"EEF1B2",-1.81952568472911,2.73316584581122e-23,"EEF1B2","not","sig","EEF1B2"
"414","ENSG00000168779",1.46622317576929,6.90683298737205e-25,"SHOX2",1.72772582592308,1.35614447771942e-48,"SHOX2","not","sig","SHOX2"
"415","ENSG00000136861",-1.05210738095862,8.76605013895326e-25,"CDK5RAP2",-1.05409780396147,1.27046806729401e-25,"CDK5RAP2","not","sig","CDK5RAP2"
"416","ENSG00000137821",-0.991875754839041,9.06992138849992e-25,"LRRC49",-1.02028190461052,1.39655112011178e-27,"LRRC49","not","sig","LRRC49"
"417","ENSG00000169499",1.66741144819371,9.45403999129419e-25,"PLEKHA2",1.66345633099308,2.62611971727377e-39,"PLEKHA2","not","sig","PLEKHA2"
"418","ENSG00000169032",0.834627534555412,1.07833057220653e-24,"MAP2K1",0.859074176350107,3.26581740365816e-28,"MAP2K1","not","sig","MAP2K1"
"419","ENSG00000065154",-1.2468013555204,1.0928639882759e-24,"OAT",-1.21630304645034,4.93572394041493e-24,"OAT","not","sig","OAT"
"420","ENSG00000104613",-0.964081876111938,1.11107952696236e-24,"INTS10",-0.957982447231094,5.19119611201998e-26,"INTS10","not","sig","INTS10"
"421","ENSG00000165806",1.04036656844224,1.12266155180557e-24,"CASP7",1.20558713276879,6.69961104360113e-46,"CASP7","not","sig","CASP7"
"422","ENSG00000050344",5.51602411576543,1.29437022737804e-24,"NFE2L3",5.00029072546341,6.71166605723658e-18,"NFE2L3","not","sig","NFE2L3"
"423","ENSG00000164694",-2.22531998599644,1.43786594958812e-24,"FNDC1",-2.22500354951001,1.17964072979566e-24,"FNDC1","not","sig","FNDC1"
"424","ENSG00000108669",1.42731643944971,1.67532196146762e-24,"CYTH1",1.44759202859921,2.3567574711219e-34,"CYTH1","not","sig","CYTH1"
"425","ENSG00000164850",-2.38673911944923,1.68117401214373e-24,"GPER1",-2.4434851795821,9.92937422276983e-30,"GPER1","not","sig","GPER1"
"426","ENSG00000214944",-1.78360165266324,1.78729773754477e-24,"ARHGEF28",-1.7129453624138,6.63812141388122e-25,"ARHGEF28","not","sig","ARHGEF28"
"427","ENSG00000128944",-1.40968277814634,2.20859751508933e-24,"KNSTRN",-1.37753598766477,2.54635972969653e-27,"KNSTRN","not","sig","KNSTRN"
"428","ENSG00000181222",1.11469469522387,2.39799382583765e-24,NA,1.08528400930367,5.69330846350764e-23,NA,"not","sig","ENSG00000181222"
"429","ENSG00000171855",7.79370836594318,2.52493095832338e-24,"IFNB1",7.99418009221919,1.07331951816107e-25,"IFNB1","not","sig","IFNB1"
"430","ENSG00000136068",-1.12761035741852,3.21535333060738e-24,"FLNB",-1.12715872518292,4.70878590410998e-24,"FLNB","not","sig","FLNB"
"431","ENSG00000135821",0.787375603069339,3.57957981387218e-24,"GLUL",0.787715643547704,4.10085358228866e-21,"GLUL","not","sig","GLUL"
"432","ENSG00000196684",7.92916337964416,3.66994629058882e-24,"HSH2D",7.82392471476272,1.05536984935156e-24,"HSH2D","not","sig","HSH2D"
"433","ENSG00000123219",-1.41160632111349,3.73024345636699e-24,"CENPK",-1.42165751123936,5.50268348366207e-25,"CENPK","not","sig","CENPK"
"434","ENSG00000157766",-1.8892008418663,4.3774524687977e-24,"ACAN",-1.89154454692426,2.48259501259708e-23,"ACAN","not","sig","ACAN"
"435","ENSG00000104689",1.35296581276011,4.99405048973357e-24,"TNFRSF10A",1.18229729368291,3.58958285193903e-19,"TNFRSF10A","not","sig","TNFRSF10A"
"436","ENSG00000103494",-1.73985857696269,5.11456307097695e-24,"RPGRIP1L",-1.74398924194151,1.40565255024119e-24,"RPGRIP1L","not","sig","RPGRIP1L"
"437","ENSG00000100336",6.81761708817783,5.9596771174504e-24,"APOL4",7.1754662079079,3.15888907116933e-28,"APOL4","not","sig","APOL4"
"438","ENSG00000184988",2.10593286172723,6.51226831302218e-24,"TMEM106A",2.35232258694006,1.05008423202205e-41,"TMEM106A","not","sig","TMEM106A"
"439","ENSG00000105287",1.51192149866759,7.11164723159748e-24,"PRKD2",1.50769744950683,2.74385884878212e-23,"PRKD2","not","sig","PRKD2"
"440","ENSG00000140479",-2.46476719598611,7.11182584615675e-24,"PCSK6",-2.44936252856513,2.57065877401709e-27,"PCSK6","not","sig","PCSK6"
"441","ENSG00000185989",1.09918142789695,7.64920021554295e-24,"RASA3",1.02190146612744,4.77477152440814e-21,"RASA3","not","sig","RASA3"
"442","ENSG00000075218",-1.2177067154925,7.9328728227719e-24,"GTSE1",-1.28018552994145,2.04158037232077e-29,"GTSE1","not","sig","GTSE1"
"443","ENSG00000121957",-1.53562551285798,1.26708612987381e-23,"GPSM2",-1.37485742636628,2.17037468018846e-20,"GPSM2","not","sig","GPSM2"
"444","ENSG00000131711",-1.52417470239854,1.29694018869177e-23,"MAP1B",-1.65281996864996,9.63719611804143e-28,"MAP1B","not","sig","MAP1B"
"445","ENSG00000111666",-1.06593638192209,1.58271363721468e-23,"CHPT1",-1.08582907061199,5.65108400742394e-25,"CHPT1","not","sig","CHPT1"
"446","ENSG00000144283",-1.11233967747933,1.80125485537314e-23,"PKP4",-1.11755464474733,7.33218816882592e-24,"PKP4","not","sig","PKP4"
"447","ENSG00000150630",1.29057120741669,1.93203429245661e-23,"VEGFC",1.27569573859833,1.91645896514613e-23,"VEGFC","not","sig","VEGFC"
"448","ENSG00000187957",3.24233008229117,2.03221237887697e-23,"DNER",3.41637883121724,1.2305983959675e-61,"DNER","not","sig","DNER"
"449","ENSG00000009307",-1.02861397025783,2.21029163400048e-23,"CSDE1",-1.01671951022561,1.49906912658395e-23,"CSDE1","not","sig","CSDE1"
"450","ENSG00000100739",1.82179397166523,2.22072101258221e-23,"BDKRB1",1.78608818155178,7.47060380395391e-19,"BDKRB1","not","sig","BDKRB1"
"451","ENSG00000064933",-1.54657480111674,2.36501551713571e-23,"PMS1",-1.51563531909172,1.60556293567591e-22,"PMS1","not","sig","PMS1"
"452","ENSG00000154330",-2.34599307301202,2.56832891877909e-23,"PGM5",-2.09467626989638,7.9530167461995e-24,"PGM5","not","sig","PGM5"
"453","ENSG00000187889",4.39224238957549,2.70485256511051e-23,"FYB2",4.68279644008422,2.07007377456785e-31,"FYB2","not","sig","FYB2"
"454","ENSG00000125257",-1.16465731060399,2.88479796501997e-23,"ABCC4",-1.16616333960365,3.47178852544206e-24,"ABCC4","not","sig","ABCC4"
"455","ENSG00000117298",1.20673709457953,2.92175893667828e-23,"ECE1",1.19880202648146,3.33432691682237e-23,"ECE1","not","sig","ECE1"
"456","ENSG00000165259",1.60810777180114,3.22060172091178e-23,"HDX",1.63017207397011,3.96130001352672e-27,"HDX","not","sig","HDX"
"457","ENSG00000196569",-1.45862156938639,3.24739178003978e-23,"LAMA2",-1.50857228979593,9.93280141867435e-26,"LAMA2","not","sig","LAMA2"
"458","ENSG00000120889",1.12353231475873,3.50664521318729e-23,"TNFRSF10B",0.751674534904919,3.66628932353702e-12,"TNFRSF10B","not","sig","TNFRSF10B"
"459","ENSG00000164674",3.93817924015348,3.51493570728349e-23,"SYTL3",3.86292662560488,2.23979101808215e-22,"SYTL3","not","sig","SYTL3"
"460","ENSG00000197121",-1.95964731197423,3.54928674207331e-23,"PGAP1",-2.44386276393602,3.95370999689176e-46,"PGAP1","not","sig","PGAP1"
"461","ENSG00000106772",-2.43624160173121,3.72157017275513e-23,"PRUNE2",-2.42548422747213,4.4275249808618e-23,"PRUNE2","not","sig","PRUNE2"
"462","ENSG00000109046",1.04522894316489,3.7954645323653e-23,"WSB1",1.02903702671014,1.54759957909492e-25,"WSB1","not","sig","WSB1"
"463","ENSG00000123119",-2.04454846817694,4.31102645518074e-23,"NECAB1",-1.92394229884127,1.30027642375399e-27,"NECAB1","not","sig","NECAB1"
"464","ENSG00000128342",3.35457734534226,4.93011633138533e-23,"LIF",3.32597860798931,2.59501270922182e-23,"LIF","not","sig","LIF"
"465","ENSG00000108691",3.38916886984248,5.63996875920024e-23,"CCL2",3.28439804988491,7.8571648865595e-22,"CCL2","not","sig","CCL2"
"466","ENSG00000139567",2.15435587053638,6.34709786086553e-23,"ACVRL1",2.15903861100864,6.17146262345425e-27,"ACVRL1","not","sig","ACVRL1"
"467","ENSG00000013588",1.61238726376649,6.36293357355494e-23,"GPRC5A",1.48817758350253,3.33620959393364e-23,"GPRC5A","not","sig","GPRC5A"
"468","ENSG00000110852",2.66936584403352,6.55200025454511e-23,"CLEC2B",2.60223346239254,3.32667559300041e-17,"CLEC2B","not","sig","CLEC2B"
"469","ENSG00000119508",2.7882581516711,7.30528779612209e-23,"NR4A3",2.74821329694689,4.32040313797143e-22,"NR4A3","not","sig","NR4A3"
"470","ENSG00000226479",1.32025914993154,8.29530309953679e-23,"TMEM185B",0.967088699227696,1.71590680505518e-18,"TMEM185B","not","sig","TMEM185B"
"471","ENSG00000101017",2.71976414904677,8.53261419585551e-23,"CD40",2.47431221499752,4.12830293181255e-17,"CD40","not","sig","CD40"
"472","ENSG00000213928",2.68013736012297,8.56698494199139e-23,"IRF9",2.41818629762292,0.0031055534543503,"IRF9","not","sig","IRF9"
"473","ENSG00000141526",2.38255181940425,8.65701509695756e-23,"SLC16A3",2.26226498337141,1.42510050182224e-20,"SLC16A3","not","sig","SLC16A3"
"474","ENSG00000147119",2.36304892385473,1.01323231202832e-22,"CHST7",2.36265788956317,4.00735842935527e-30,"CHST7","not","sig","CHST7"
"475","ENSG00000213694",1.63631560753504,1.39243947602386e-22,"S1PR3",1.49313410402,1.79389442506946e-21,"S1PR3","not","sig","S1PR3"
"476","ENSG00000184661",-1.66005816104243,1.41725700637776e-22,"CDCA2",-1.66005263911638,7.8802089901169e-25,"CDCA2","not","sig","CDCA2"
"477","ENSG00000153107",-1.09710742060904,1.56625884609595e-22,"ANAPC1",-1.09617762696916,1.23405923008523e-19,"ANAPC1","not","sig","ANAPC1"
"478","ENSG00000120217",2.8250619709054,1.61930025635436e-22,"CD274",2.90451161428413,1.95941764447749e-26,"CD274","not","sig","CD274"
"479","ENSG00000117394",1.88762866431578,1.97641718945656e-22,"SLC2A1",1.7819958496874,5.28197322425286e-20,"SLC2A1","not","sig","SLC2A1"
"480","ENSG00000171385",-4.38610867284956,2.03450994858612e-22,"KCND3",-4.46720375671486,3.26991638142876e-38,"KCND3","not","sig","KCND3"
"481","ENSG00000088325",-1.14024721403902,2.03809437552145e-22,"TPX2",-1.07291073345897,3.4489261163173e-21,"TPX2","not","sig","TPX2"
"482","ENSG00000168264",1.13684535451624,2.04270874203242e-22,"IRF2BP2",0.879200027136537,1.10994856271647e-23,"IRF2BP2","not","sig","IRF2BP2"
"483","ENSG00000204403",1.68653548158259,2.25055925649936e-22,"CASP12",1.618190232561,2.54824853417191e-17,"CASP12","not","sig","CASP12"
"484","ENSG00000069849",-0.990281732229175,2.28268218017625e-22,"ATP1B3",-0.716010313170692,1.33338359010657e-14,"ATP1B3","not","sig","ATP1B3"
"485","ENSG00000149212",-1.71029611384375,2.33089723551259e-22,"SESN3",-1.96935389251631,5.51541977007869e-32,"SESN3","not","sig","SESN3"
"486","ENSG00000138639",1.27393747938375,3.04248019874009e-22,"ARHGAP24",1.28630989308448,8.8724252693459e-23,"ARHGAP24","not","sig","ARHGAP24"
"487","ENSG00000136478",-0.674943683230429,3.28826909643373e-22,"TEX2",-0.656218186147979,2.03860952190467e-22,"TEX2","not","sig","TEX2"
"488","ENSG00000133706",-0.968293175507419,4.37120672589998e-22,"LARS",-0.978822048165605,1.02391358746664e-22,"LARS","not","sig","LARS"
