"","X","log2FoldChange_human_ref","padj_human_ref","SYMBOL_human_ref","log2FoldChange_species_ref","padj_species_ref","SYMBOL_species_ref","differs","significance","SYMBOL"
"1","ENSG00000107201",5.57918256604011,0,"DDX58",5.42036585787619,0,"DDX58","not","sig","DDX58"
"2","ENSG00000111331",4.10586109818572,0,"OAS3",4.0970709874424,0,"OAS3","not","sig","OAS3"
"3","ENSG00000119917",6.76675148487609,0,"IFIT3",6.78948645261486,0,"IFIT3","not","sig","IFIT3"
"4","ENSG00000137628",7.3925938213936,0,"DDX60",7.32786163844938,0,"DDX60","not","sig","DDX60"
"5","ENSG00000137965",7.56574942228696,0,"IFI44",7.60931262081768,0,"IFI44","not","sig","IFI44"
"6","ENSG00000138642",8.24999960329774,0,"HERC6",8.29871840631928,0,"HERC6","not","sig","HERC6"
"7","ENSG00000157601",9.29643058743026,0,"MX1",9.29392819743911,0,"MX1","not","sig","MX1"
"8","ENSG00000187608",8.55026673492128,0,"ISG15",8.50104129271791,0,"ISG15","not","sig","ISG15"
"9","ENSG00000183486",9.3577936060383,7.84147023773811e-303,"MX2",9.48457410119556,0,"MX2","not","sig","MX2"
"10","ENSG00000119922",6.38574642268542,7.75921704090577e-294,"IFIT2",6.40089090374074,9.0668269258381e-290,"IFIT2","not","sig","IFIT2"
"11","ENSG00000137959",9.29618021053084,1.61245165463346e-287,"IFI44L",9.27647780657559,6.77931911671127e-257,"IFI44L","not","sig","IFI44L"
"12","ENSG00000115267",5.93640839201881,2.04840099885621e-243,"IFIH1",5.92547826790034,1.80354365042081e-238,"IFIH1","not","sig","IFIH1"
"13","ENSG00000128335",5.21933524944859,1.14959009284811e-235,"APOL2",5.13902800282037,3.15123677812414e-289,"APOL2","not","sig","APOL2"
"14","ENSG00000134326",7.25341077552376,1.28206732381621e-220,"CMPK2",7.27953810846749,7.44575441856984e-220,"CMPK2","not","sig","CMPK2"
"15","ENSG00000163840",3.45489700648011,5.61896787513024e-218,"DTX3L",3.27888464827935,3.93126293408904e-117,"DTX3L","not","sig","DTX3L"
"16","ENSG00000173193",4.09620747876742,3.41518679348958e-211,"PARP14",4.06701327882129,2.08208764872483e-198,"PARP14","not","sig","PARP14"
"17","ENSG00000185745",9.28032306430009,3.1739183428771e-209,"IFIT1",9.12904956212199,1.06661358731047e-279,"IFIT1","not","sig","IFIT1"
"18","ENSG00000126709",5.94410841893456,6.1939523302593e-208,"IFI6",6.04693216658208,1.26378251216521e-169,"IFI6","not","sig","IFI6"
"19","ENSG00000188313",2.76830675234483,4.07412678413391e-191,"PLSCR1",2.776763533144,3.82946781989658e-164,"PLSCR1","not","sig","PLSCR1"
"20","ENSG00000133106",4.92638018482491,2.41995651566827e-187,"EPSTI1",5.03539076688448,1.32842915171201e-169,"EPSTI1","not","sig","EPSTI1"
"21","ENSG00000111335",8.0062291308428,3.66920324001724e-167,"OAS2",8.02862586502216,9.17382878149567e-173,"OAS2","not","sig","OAS2"
"22","ENSG00000117228",3.93895695059652,1.3385286407823e-166,"GBP1",4.15837789094101,2.1614441365465e-165,"GBP1","not","sig","GBP1"
"23","ENSG00000130589",4.7546803064871,4.64011357396817e-156,"HELZ2",4.73288216491165,6.94386725982539e-158,"HELZ2","not","sig","HELZ2"
"24","ENSG00000140464",2.28681855944665,8.63305604988324e-155,"PML",2.26496518106422,2.53812417502815e-137,"PML","not","sig","PML"
"25","ENSG00000138496",3.37656304067827,4.86676631158457e-147,"PARP9",3.40655945040249,3.56822176136562e-145,"PARP9","not","sig","PARP9"
"26","ENSG00000101347",3.25622905984043,4.03625358965969e-146,"SAMHD1",3.19750299798568,8.12242092891945e-137,"SAMHD1","not","sig","SAMHD1"
