"","X","log2FoldChange_human_ref","padj_human_ref","SYMBOL_human_ref","log2FoldChange_species_ref","padj_species_ref","SYMBOL_species_ref","differs","significance","SYMBOL"
"361","ENSG00000198523",2.83567153175008,7.31699991176902e-30,"PLN",3.0334013014695,6.05222421957126e-15,"PLN","not","sig","PLN"
"362","ENSG00000100302",3.02980587161057,9.18730409535127e-30,"RASD2",3.04413583912956,1.6254557096928e-29,"RASD2","not","sig","RASD2"
"363","ENSG00000123146",1.56133120081252,9.54698195826125e-30,"ADGRE5",1.58977807246848,2.05476265866484e-28,"ADGRE5","not","sig","ADGRE5"
"364","ENSG00000164850",-2.4434851795821,9.92937422276983e-30,"GPER1",-2.38673911944923,1.68117401214373e-24,"GPER1","not","sig","GPER1"
"365","ENSG00000168899",1.74715768938623,1.25323300657816e-29,"VAMP5",1.87092483777773,8.17249289034057e-31,"VAMP5","not","sig","VAMP5"
"366","ENSG00000104435",-1.53236878535416,1.38917034693081e-29,"STMN2",-1.51987976687364,6.87111165971573e-29,"STMN2","not","sig","STMN2"
"367","ENSG00000117593",-1.18686899876701,1.53518997213037e-29,"DARS2",-1.22437697557524,2.13764047119503e-26,"DARS2","not","sig","DARS2"
"368","ENSG00000184292",3.14756645441219,1.68967881330705e-29,"TACSTD2",3.07874694261263,2.15694780388496e-25,"TACSTD2","not","sig","TACSTD2"
"369","ENSG00000075218",-1.28018552994145,2.04158037232077e-29,"GTSE1",-1.2177067154925,7.9328728227719e-24,"GTSE1","not","sig","GTSE1"
"370","ENSG00000107959",-0.745679439577596,2.61763861851096e-29,"PITRM1",-0.74439584676686,1.49165657534297e-28,"PITRM1","not","sig","PITRM1"
"371","ENSG00000161921",5.10651353851348,3.56923695998625e-29,"CXCL16",5.30770516275444,5.63780014837507e-31,"CXCL16","not","sig","CXCL16"
"372","ENSG00000120899",2.20651041213139,4.55350789262693e-29,"PTK2B",2.14028159061019,4.82626304279155e-26,"PTK2B","not","sig","PTK2B"
"373","ENSG00000110057",2.48633278738389,5.25370299695125e-29,"UNC93B1",2.29316693676232,2.27089142994764e-26,"UNC93B1","not","sig","UNC93B1"
"374","ENSG00000163121",7.14521501111979,5.54305879081322e-29,"NEURL3",7.22008805186782,7.33484896085642e-30,"NEURL3","not","sig","NEURL3"
"375","ENSG00000057657",2.56295883801039,7.01597317548153e-29,"PRDM1",2.54877094962754,1.75061109086261e-28,"PRDM1","not","sig","PRDM1"
"376","ENSG00000133131",-1.48893979940494,7.19265044678156e-29,"MORC4",-1.47248865709597,2.94035778797257e-28,"MORC4","not","sig","MORC4"
"377","ENSG00000132517",1.71532351780767,9.80146007416483e-29,"SLC52A1",1.86188847663166,1.68695346290922e-27,"SLC52A1","not","sig","SLC52A1"
"378","ENSG00000278540",-1.17600116516536,1.20430930946265e-28,"ACACA",-1.15376598035679,1.69037027276126e-25,"ACACA","not","sig","ACACA"
"379","ENSG00000143507",2.06615664704732,1.99871671322632e-28,"DUSP10",2.13105285762861,4.9570127119879e-29,"DUSP10","not","sig","DUSP10"
"380","ENSG00000126821",-1.28443674549889,2.09250261648097e-28,"SGPP1",-1.32643913359259,1.0913889137794e-25,"SGPP1","not","sig","SGPP1"
"381","ENSG00000106105",-1.35622983167711,2.18312097903381e-28,"GARS",-1.31012410011752,9.80347647693115e-27,"GARS","not","sig","GARS"
"382","ENSG00000115415",1.0831464869369,2.4803273676679e-28,"STAT1",1.10908503947115,3.01280452095914e-29,"STAT1","not","sig","STAT1"
"383","ENSG00000129071",-0.890321770381,2.80137834945956e-28,"MBD4",-0.885955084046139,2.13664532970934e-31,"MBD4","not","sig","MBD4"
"384","ENSG00000076356",1.62995388435986,3.00549454396777e-28,"PLXNA2",1.62168509165176,2.91488717521496e-28,"PLXNA2","not","sig","PLXNA2"
"385","ENSG00000092068",1.744235179556,3.02218104726618e-28,"SLC7A8",1.63949470128911,9.93065770307756e-21,"SLC7A8","not","sig","SLC7A8"
"386","ENSG00000100336",7.1754662079079,3.15888907116933e-28,"APOL4",6.81761708817783,5.9596771174504e-24,"APOL4","not","sig","APOL4"
"387","ENSG00000169032",0.859074176350107,3.26581740365816e-28,"MAP2K1",0.834627534555412,1.07833057220653e-24,"MAP2K1","not","sig","MAP2K1"
"388","ENSG00000104341",-0.804323579258351,3.69566745386024e-28,"LAPTM4B",-0.798979532905093,7.75451454770566e-22,"LAPTM4B","not","sig","LAPTM4B"
"389","ENSG00000175130",2.48775278923525,3.80121755446037e-28,"MARCKSL1",2.25102580994116,6.66820236683943e-19,"MARCKSL1","not","sig","MARCKSL1"
"390","ENSG00000065150",-1.13439653420636,4.64571651697914e-28,"IPO5",-1.1116525717361,9.38085864216518e-27,"IPO5","not","sig","IPO5"
"391","ENSG00000173210",-1.30031805957125,5.03137378930209e-28,"ABLIM3",-1.27652571220627,1.86371083916356e-26,"ABLIM3","not","sig","ABLIM3"
"392","ENSG00000146918",-1.01780764537494,5.83936595173221e-28,"NCAPG2",-0.999389147851447,1.88552609869935e-26,"NCAPG2","not","sig","NCAPG2"
"393","ENSG00000159399",1.46709720555407,7.26833598747358e-28,"HK2",1.49173114015212,7.29421991003217e-28,"HK2","not","sig","HK2"
"394","ENSG00000131711",-1.65281996864996,9.63719611804143e-28,"MAP1B",-1.52417470239854,1.29694018869177e-23,"MAP1B","not","sig","MAP1B"
"395","ENSG00000135414",1.56340355577201,9.65433828237484e-28,"GDF11",0.935273115027622,6.91313465716016e-08,"GDF11","different","sig","GDF11"
"396","ENSG00000028277",4.15521846574919,1.07808029015374e-27,"POU2F2",4.39238766977517,1.91096362965353e-17,"POU2F2","not","sig","POU2F2"
"397","ENSG00000140092",-1.9335580655349,1.11982925120673e-27,"FBLN5",-1.903059931427,5.72221478813592e-27,"FBLN5","not","sig","FBLN5"
"398","ENSG00000178078",5.82901856427497,1.1438092067105e-27,"STAP2",5.6447470616476,3.91085513002705e-25,"STAP2","not","sig","STAP2"
"399","ENSG00000144554",-1.25368226417447,1.18101918185842e-27,"FANCD2",-1.39225016154011,8.20785220074655e-35,"FANCD2","not","sig","FANCD2"
"400","ENSG00000123119",-1.92394229884127,1.30027642375399e-27,"NECAB1",-2.04454846817694,4.31102645518074e-23,"NECAB1","not","sig","NECAB1"
"401","ENSG00000138778",-1.85199343892093,1.39368137193803e-27,"CENPE",-1.84798396405118,3.13520895115987e-27,"CENPE","not","sig","CENPE"
"402","ENSG00000137821",-1.02028190461052,1.39655112011178e-27,"LRRC49",-0.991875754839041,9.06992138849992e-25,"LRRC49","not","sig","LRRC49"
"403","ENSG00000140285",1.78263890456961,1.68216249055666e-27,"FGF7",1.78426549067459,2.04117916872256e-26,"FGF7","not","sig","FGF7"
"404","ENSG00000083799",1.20273062310903,1.9435992307406e-27,"CYLD",1.29109495065949,6.17598104309415e-32,"CYLD","not","sig","CYLD"
