"","X","log2FoldChange_human_ref","padj_human_ref","SYMBOL_human_ref","log2FoldChange_species_ref","padj_species_ref","SYMBOL_species_ref","differs","significance","SYMBOL"
"322","ENSG00000134070",3.89004797797298,7.14049770758876e-41,"IRAK2",3.88522936270625,3.20836922266342e-42,"IRAK2","not","sig","IRAK2"
"323","ENSG00000105928",2.36914941266285,9.55358646862222e-41,"GSDME",2.38902794639858,2.30895741122881e-40,"GSDME","not","sig","GSDME"
"324","ENSG00000117461",2.27973430747573,1.50080420518848e-40,"PIK3R3",2.26262083502495,6.92636381233303e-40,"PIK3R3","not","sig","PIK3R3"
"325","ENSG00000143549",1.65843276174734,1.8022000055593e-40,"TPM3",1.6371427323867,4.59856054909712e-38,"TPM3","not","sig","TPM3"
"326","ENSG00000102794",8.01257936231535,3.38955739469259e-40,"ACOD1",8.17392708723604,2.40377407720347e-41,"ACOD1","not","sig","ACOD1"
"327","ENSG00000115363",2.18368054963518,4.1080330534362e-40,"EVA1A",2.18156998188738,1.23452585554596e-42,"EVA1A","not","sig","EVA1A"
"328","ENSG00000068079",3.44340823266712,6.33394866731357e-40,"IFI35",3.53461831771213,1.57456928451824e-46,"IFI35","not","sig","IFI35"
"329","ENSG00000065534",-2.0758450218925,7.37626679683385e-40,"MYLK",-2.09728528579297,2.09715473829375e-40,"MYLK","not","sig","MYLK"
"330","ENSG00000130052",2.50853410669365,1.28810571335741e-39,"STARD8",2.49198261028874,3.55170224843684e-42,"STARD8","not","sig","STARD8"
"331","ENSG00000120690",1.78369266989843,1.49436119828404e-39,"ELF1",1.7837268549937,3.91764025190559e-39,"ELF1","not","sig","ELF1"
"332","ENSG00000092068",-2.61300021914528,1.68156212775381e-39,"SLC7A8",-2.62562650401595,3.41705434323829e-39,"SLC7A8","not","sig","SLC7A8"
"333","ENSG00000174718",2.47446717679267,2.36858378179452e-39,"KIAA1551",2.44223565662063,1.06355640656458e-37,"KIAA1551","not","sig","KIAA1551"
"334","ENSG00000198964",-1.20577963598911,3.38494020540404e-39,"SGMS1",-1.22237734935049,7.37843526836385e-38,"SGMS1","not","sig","SGMS1"
"335","ENSG00000120156",3.85293707693286,3.76286212032856e-39,"TEK",3.81225102135108,2.35977015669976e-39,"TEK","not","sig","TEK"
"336","ENSG00000157191",1.27298274948899,4.94511356487492e-39,"NECAP2",1.3008562021634,1.7894339326406e-38,"NECAP2","not","sig","NECAP2"
"337","ENSG00000197321",-1.5382107790119,5.34979049146119e-39,"SVIL",-1.53184951566901,1.29481061692157e-36,"SVIL","not","sig","SVIL"
"338","ENSG00000154122",-2.22534253896286,5.41335557761863e-39,"ANKH",-2.15561857460895,4.64735736051316e-33,"ANKH","not","sig","ANKH"
"339","ENSG00000149970",-3.06434188502522,6.80813056706676e-39,"CNKSR2",-2.97408459685723,4.27815763096918e-29,"CNKSR2","not","sig","CNKSR2"
"340","ENSG00000136848",2.64742890912938,9.56984159356861e-39,"DAB2IP",2.61651113072444,2.56883387966112e-37,"DAB2IP","not","sig","DAB2IP"
"341","ENSG00000175084",3.27139610694892,1.69497856692957e-38,"DES",3.3136287433053,4.40321274297586e-39,"DES","not","sig","DES"
"342","ENSG00000106346",1.32776516169652,1.9533479311365e-38,"USP42",1.28271355436693,2.49320890848107e-40,"USP42","not","sig","USP42"
"343","ENSG00000087266",1.83179377961494,2.19889926356351e-38,"SH3BP2",1.84498997907865,1.57655149431134e-39,"SH3BP2","not","sig","SH3BP2"
"344","ENSG00000172613",2.16198757516007,3.8452287449421e-38,"RAD9A",2.07306218873987,3.27138434884136e-36,"RAD9A","not","sig","RAD9A"
"345","ENSG00000060491",2.44694767087231,5.85392045302477e-38,"OGFR",2.42974084776826,3.57970677965194e-38,"OGFR","not","sig","OGFR"
"346","ENSG00000004399",2.65244423933706,6.84564491452772e-38,"PLXND1",2.63137473265315,1.79770439165009e-37,"PLXND1","not","sig","PLXND1"
"347","ENSG00000123595",1.87165286987763,8.81968635120986e-38,"RAB9A",1.84394514766675,6.55513544513078e-35,"RAB9A","not","sig","RAB9A"
"348","ENSG00000080824",1.33084359424348,2.12517816307208e-37,"HSP90AA1",1.35541314297327,4.23699384632142e-38,"HSP90AA1","not","sig","HSP90AA1"
"349","ENSG00000135535",1.87344412575804,2.38280991935427e-37,"CD164",1.7739196092069,1.52442982438502e-32,"CD164","not","sig","CD164"
"350","ENSG00000133216",1.92640682869122,2.94196432309662e-37,"EPHB2",1.86208545530312,1.39929505886361e-34,"EPHB2","not","sig","EPHB2"
"351","ENSG00000270379",7.3045597579785,4.41166969114406e-37,"HEATR9",7.30972195862327,6.91762054807135e-36,"HEATR9","not","sig","HEATR9"
"352","ENSG00000001629",1.50670857378389,6.81468058219628e-37,"ANKIB1",1.486058267858,9.63022807467221e-35,"ANKIB1","not","sig","ANKIB1"
"353","ENSG00000111907",-3.03227657598254,6.83336876165511e-37,"TPD52L1",-3.05857203416197,4.25303768628928e-43,"TPD52L1","not","sig","TPD52L1"
"354","ENSG00000109320",1.67362622188141,7.42345020446694e-37,"NFKB1",1.60561534391434,9.00582135302366e-34,"NFKB1","not","sig","NFKB1"
"355","ENSG00000172331",2.06291832729131,7.6098290531446e-37,"BPGM",1.94092388782867,7.6268309990252e-35,"BPGM","not","sig","BPGM"
"356","ENSG00000116977",1.78686374008776,9.27061119619887e-37,"LGALS8",1.71267969773773,7.6932897528045e-34,"LGALS8","not","sig","LGALS8"
"357","ENSG00000137752",3.10065238734475,1.01475995880622e-36,"CASP1",3.47934045372008,1.96283174788762e-41,"CASP1","not","sig","CASP1"
"358","ENSG00000115902",-1.77212975737802,1.37237357243246e-36,"SLC1A4",-1.75898573835867,1.00363881487972e-37,"SLC1A4","not","sig","SLC1A4"
"359","ENSG00000206190",1.40856385500808,1.92301458248714e-36,"ATP10A",1.38927116761121,2.95672328381795e-35,"ATP10A","not","sig","ATP10A"
"360","ENSG00000163029",1.34351302048907,2.62275252912591e-36,"SMC6",1.29956995056907,1.40982908284401e-32,"SMC6","not","sig","SMC6"
"361","ENSG00000070190",4.39173035227507,2.78968137714911e-36,"DAPP1",4.32217492308445,9.83255955571706e-40,"DAPP1","not","sig","DAPP1"
"362","ENSG00000196639",2.01860692263556,2.99549931357449e-36,"HRH1",2.06050965347035,8.07425375579587e-36,"HRH1","not","sig","HRH1"
"363","ENSG00000186591",-1.01878611527768,3.20673708486878e-36,"UBE2H",-1.05340574193725,4.99072442071979e-40,"UBE2H","not","sig","UBE2H"
"364","ENSG00000150593",-1.82201740172906,3.71813596795264e-36,"PDCD4",-1.82897673707388,1.15252555522922e-36,"PDCD4","not","sig","PDCD4"
"365","ENSG00000120549",2.40254166783597,3.81565537326216e-36,"KIAA1217",2.37220158977252,1.19883187149388e-36,"KIAA1217","not","sig","KIAA1217"
"366","ENSG00000092820",1.05471248473524,4.44589613514816e-36,"EZR",0.900253013445266,1.24901916835828e-27,"EZR","not","sig","EZR"
"367","ENSG00000109971",1.14395112691034,5.28379135558778e-36,"HSPA8",1.22748421978871,4.63753938725528e-48,"HSPA8","not","sig","HSPA8"
"368","ENSG00000171223",3.15573457936623,6.16283311281772e-36,"JUNB",3.21636695580794,2.04375099048627e-34,"JUNB","not","sig","JUNB"
"369","ENSG00000164045",1.68271794186834,6.96196954028792e-36,"CDC25A",1.7380198376093,8.39001153078766e-37,"CDC25A","not","sig","CDC25A"
"370","ENSG00000142945",1.18625565330368,8.17218142551513e-36,"KIF2C",1.1927585589721,1.16169245638748e-36,"KIF2C","not","sig","KIF2C"
"371","ENSG00000154642",2.25117628777614,8.31030444913071e-36,"C21orf91",2.3231766538884,1.44254182660852e-40,"C21orf91","not","sig","C21orf91"
"372","ENSG00000173039",1.25464061139034,1.34317651730961e-35,"RELA",1.23590905722008,7.3926567412064e-36,"RELA","not","sig","RELA"
"373","ENSG00000130303",6.41555532093625,1.66888346902913e-35,"BST2",7.42392492736056,8.90013807095059e-154,"BST2","not","sig","BST2"
"374","ENSG00000163947",2.14381899665128,1.75717651070083e-35,"ARHGEF3",2.14221587456676,3.68595222389532e-35,"ARHGEF3","not","sig","ARHGEF3"
"375","ENSG00000157873",5.06681401006463,1.93618006452627e-35,"TNFRSF14",5.57538492602179,2.24069714942487e-55,"TNFRSF14","not","sig","TNFRSF14"
"376","ENSG00000163297",1.80085989445965,1.9561062195756e-35,"ANTXR2",1.77614647908196,6.32278176141167e-34,"ANTXR2","not","sig","ANTXR2"
"377","ENSG00000116117",-1.58704077599771,2.04577105362856e-35,"PARD3B",-1.57358484725126,2.53429262037263e-38,"PARD3B","not","sig","PARD3B"
"378","ENSG00000198060",1.41593178795804,2.38854175689542e-35,"MARCH5",1.33631448298937,5.75033000433288e-32,"MARCH5","not","sig","MARCH5"
"379","ENSG00000138685",1.9548533592542,2.82487776680148e-35,"FGF2",1.97602051694013,8.48359132111274e-33,"FGF2","not","sig","FGF2"
"380","ENSG00000151014",1.9687230555202,3.75100622802264e-35,"NOCT",1.91554318201134,1.03465346034182e-38,"NOCT","not","sig","NOCT"
"381","ENSG00000116191",-1.62030240389607,4.53993024935662e-35,"RALGPS2",-1.60076139598675,2.69197468006431e-24,"RALGPS2","not","sig","RALGPS2"
"382","ENSG00000083937",-1.84804397329078,4.8913560498105e-35,"CHMP2B",-1.95296124744711,4.0648705566189e-37,"CHMP2B","not","sig","CHMP2B"
"383","ENSG00000197217",-0.766692059892315,7.0977370854996e-35,"ENTPD4",-0.812326572532518,1.23014632277803e-38,"ENTPD4","not","sig","ENTPD4"
"384","ENSG00000148660",-1.34950992747614,7.66874323848921e-35,"CAMK2G",-1.21503838129115,3.61137306955457e-25,"CAMK2G","not","sig","CAMK2G"
"385","ENSG00000157103",-2.38396231933962,8.09188629165217e-35,"SLC6A1",-2.41022867167488,1.52035355641036e-36,"SLC6A1","not","sig","SLC6A1"
"386","ENSG00000125977",1.15964089769014,1.05707395169262e-34,"EIF2S2",1.13505304797453,9.14869105204064e-41,"EIF2S2","not","sig","EIF2S2"
"387","ENSG00000189057",3.022472002035,1.07879982373133e-34,"FAM111B",3.11206504610011,2.38954365314758e-39,"FAM111B","not","sig","FAM111B"
"388","ENSG00000196664",4.72241870222907,1.48832627129431e-34,"TLR7",4.65119386491186,5.74744702364644e-38,"TLR7","not","sig","TLR7"
"389","ENSG00000218336",-1.4124287397343,1.54828686935098e-34,"TENM3",-1.39203926952506,3.56644970468443e-33,"TENM3","not","sig","TENM3"
"390","ENSG00000132481",3.40301038609731,1.62204308973824e-34,"TRIM47",3.46165998516115,4.26869907459783e-37,"TRIM47","not","sig","TRIM47"
"391","ENSG00000168778",-1.29389029905088,1.85309875530216e-34,"TCTN2",-1.24001274336694,3.16245885582202e-30,"TCTN2","not","sig","TCTN2"
"392","ENSG00000080561",1.47974895201488,3.57787724721158e-34,"MID2",1.37879990724751,3.18776957687441e-35,"MID2","not","sig","MID2"
"393","ENSG00000031081",1.70542207638261,3.82219983617901e-34,"ARHGAP31",1.69200493184537,1.69550310371848e-33,"ARHGAP31","not","sig","ARHGAP31"
"394","ENSG00000133657",1.86361541369766,4.02618877470448e-34,"ATP13A3",1.85229072737518,2.69786292490992e-33,"ATP13A3","not","sig","ATP13A3"
"395","ENSG00000148158",-1.52707567739836,6.29458428688535e-34,"SNX30",-1.47780557832684,4.17079888043026e-27,"SNX30","not","sig","SNX30"
"396","ENSG00000107798",2.17289923578793,6.66264362289527e-34,"LIPA",2.13291084449572,2.2273081655829e-32,"LIPA","not","sig","LIPA"
"397","ENSG00000177663",1.03867012815437,6.98336005119753e-34,"IL17RA",1.09536342264706,2.00824146924918e-31,"IL17RA","not","sig","IL17RA"
"398","ENSG00000150764",1.73946269397464,8.67061859143149e-34,"DIXDC1",1.6838335852721,3.47571513529926e-31,"DIXDC1","not","sig","DIXDC1"
"399","ENSG00000067715",-1.10151720122155,1.00418298177658e-33,"SYT1",-1.11877701858268,8.9999140716126e-27,"SYT1","not","sig","SYT1"
"400","ENSG00000167207",3.91274447535571,1.02496633870941e-33,"NOD2",3.90914039029237,3.37887930861771e-35,"NOD2","not","sig","NOD2"
"401","ENSG00000101911",2.09844871028295,1.02597426013786e-33,"PRPS2",2.14452147887739,3.63082999155967e-35,"PRPS2","not","sig","PRPS2"
"402","ENSG00000116095",1.81087787116621,1.36169893029395e-33,"PLEKHA3",1.76362567923699,3.34899502193401e-34,"PLEKHA3","not","sig","PLEKHA3"
"403","ENSG00000188641",1.30411155928981,1.87733467440539e-33,"DPYD",1.29239636941528,1.67393570874965e-32,"DPYD","not","sig","DPYD"
"404","ENSG00000183688",-2.66651419019134,1.98562898090445e-33,"RFLNB",-2.49266517835676,1.22957167397843e-24,"RFLNB","not","sig","RFLNB"
"405","ENSG00000134470",5.05698438860723,2.16508764698323e-33,"IL15RA",5.72641320076626,5.54726580849624e-80,"IL15RA","not","sig","IL15RA"
"406","ENSG00000115594",2.10577694535051,2.96684698782142e-33,"IL1R1",2.13353865021447,2.76424154426876e-33,"IL1R1","not","sig","IL1R1"
"407","ENSG00000145819",2.35741589342855,4.78164717138871e-33,"ARHGAP26",2.38917649115212,1.85636589163105e-30,"ARHGAP26","not","sig","ARHGAP26"
"408","ENSG00000153029",2.48896048612137,7.87048086784634e-33,"MR1",2.28913721358128,3.49690749185747e-34,"MR1","not","sig","MR1"
"409","ENSG00000165997",2.03328371983272,8.33388564493008e-33,"ARL5B",2.16243200372878,7.51007674390501e-37,"ARL5B","not","sig","ARL5B"
"410","ENSG00000137936",2.23492654707075,9.05476100331276e-33,"BCAR3",2.12767388017864,1.91049217370071e-28,"BCAR3","not","sig","BCAR3"
"411","ENSG00000223609",4.68894185421525,9.30917665017653e-33,"HBD",4.66340539156828,9.04258632261761e-52,"HBD","not","sig","HBD"
"412","ENSG00000136141",1.5850802615805,1.02587376926513e-32,"LRCH1",1.55457837579753,2.68501373848133e-31,"LRCH1","not","sig","LRCH1"
"413","ENSG00000136874",1.44187902146958,1.13842364045867e-32,"STX17",1.5598587384344,2.96138819626151e-33,"STX17","not","sig","STX17"
"414","ENSG00000185015",1.95301662161022,1.23320597304969e-32,"CA13",1.86150361358943,2.99137694182483e-34,"CA13","not","sig","CA13"
"415","ENSG00000099917",1.49315247277397,1.2833384848e-32,"MED15",1.47687815800726,9.15493324413175e-33,"MED15","not","sig","MED15"
"416","ENSG00000120526",1.13220034556481,1.38033447598308e-32,"NUDCD1",1.10224216986743,1.05600182977721e-30,"NUDCD1","not","sig","NUDCD1"
"417","ENSG00000136044",-1.84570019110225,1.45597076535624e-32,"APPL2",-1.86358146181371,1.66302059034595e-33,"APPL2","not","sig","APPL2"
"418","ENSG00000127955",-1.67551731856736,1.61725382887945e-32,"GNAI1",-1.70194915798794,5.79410317665293e-33,"GNAI1","not","sig","GNAI1"
"419","ENSG00000005020",1.68123076319205,3.65098490008349e-32,"SKAP2",1.74290651834512,3.74729930452729e-32,"SKAP2","not","sig","SKAP2"
"420","ENSG00000072134",-1.04685687296799,3.77436646039073e-32,"EPN2",-1.02342929651171,1.98065926433059e-30,"EPN2","not","sig","EPN2"
"421","ENSG00000120217",4.08786314878989,4.43106790949332e-32,"CD274",4.13012498210385,7.71531487134758e-33,"CD274","not","sig","CD274"
"422","ENSG00000122557",1.54330373052957,5.18154370302711e-32,"HERPUD2",1.54391435006826,1.02479655937102e-30,"HERPUD2","not","sig","HERPUD2"
"423","ENSG00000099204",1.33012842144618,5.71566186410207e-32,"ABLIM1",1.14798989568638,2.42417447827492e-22,"ABLIM1","not","sig","ABLIM1"
"424","ENSG00000164236",2.77330079878177,5.71566186410207e-32,"ANKRD33B",1.15705607702699,0.000898066258241659,"ANKRD33B","different","sig","ANKRD33B"
"425","ENSG00000164136",4.65136728828992,5.97485041413227e-32,"IL15",4.55155949251979,3.24178023205052e-23,"IL15","not","sig","IL15"
"426","ENSG00000075239",-1.0723416332166,7.15025551410032e-32,"ACAT1",-1.05143832298668,3.19498195808903e-31,"ACAT1","not","sig","ACAT1"
"427","ENSG00000123992",1.79054905587222,7.84271872730595e-32,"DNPEP",1.80269033478787,3.67347677043587e-32,"DNPEP","not","sig","DNPEP"
"428","ENSG00000197142",1.92441706291645,9.88088325921576e-32,"ACSL5",1.87625969876952,1.03728528159255e-31,"ACSL5","not","sig","ACSL5"
"429","ENSG00000137198",3.34896258197803,1.06594614008138e-31,"GMPR",3.23682237609377,4.3671972811873e-28,"GMPR","not","sig","GMPR"
"430","ENSG00000172175",-1.7743670297771,1.08964796506973e-31,"MALT1",-1.77444147645065,2.45591663614343e-31,"MALT1","not","sig","MALT1"
"431","ENSG00000125538",7.84908668964446,1.11101366248137e-31,"IL1B",7.90207512850614,2.06107836749322e-28,"IL1B","not","sig","IL1B"
"432","ENSG00000077238",2.26169264012311,1.13586310448484e-31,"IL4R",2.23863001596071,6.77902092761764e-35,"IL4R","not","sig","IL4R"
"433","ENSG00000150938",-1.19330541584192,1.50763009084972e-31,"CRIM1",-1.18875303928294,7.93408477233882e-32,"CRIM1","not","sig","CRIM1"
"434","ENSG00000151694",1.47221075114065,1.54848259511281e-31,"ADAM17",1.46476003809536,3.46842785751052e-31,"ADAM17","not","sig","ADAM17"
"435","ENSG00000128203",3.50367042789177,2.24441012994849e-31,"ASPHD2",3.47333709639151,2.89570500504791e-30,"ASPHD2","not","sig","ASPHD2"
"436","ENSG00000166920",5.1346353315527,2.40576460371665e-31,"C15orf48",4.92264425481851,1.37559430220586e-29,"C15orf48","not","sig","C15orf48"
"437","ENSG00000138735",-2.99700354072819,2.47805550466939e-31,"PDE5A",-2.96611201312396,5.57824187301091e-31,"PDE5A","not","sig","PDE5A"
"438","ENSG00000134602",-1.97347101005341,2.55865669497248e-31,"STK26",-1.91512466660496,1.50674623247527e-28,"STK26","not","sig","STK26"
"439","ENSG00000107643",1.62127844051648,2.59997895223789e-31,"MAPK8",1.53969704091476,2.15022567016412e-28,"MAPK8","not","sig","MAPK8"
"440","ENSG00000163644",1.84518643247017,5.65879415546226e-31,"PPM1K",1.89848226113672,5.59526271490034e-32,"PPM1K","not","sig","PPM1K"
"441","ENSG00000184634",1.33891639200669,5.72539887322594e-31,"MED12",1.32337710284824,3.1648699543383e-30,"MED12","not","sig","MED12"
"442","ENSG00000151458",-1.64619282943424,5.83961570556914e-31,"ANKRD50",-1.63518585634931,1.25104800167689e-29,"ANKRD50","not","sig","ANKRD50"
"443","ENSG00000008086",-1.54489048207028,7.18184165187796e-31,"CDKL5",-1.31333467924604,2.02918499563833e-13,"CDKL5","not","sig","CDKL5"
"444","ENSG00000150995",1.3211411160153,8.26837420633125e-31,"ITPR1",1.31025714207339,9.71721302753798e-31,"ITPR1","not","sig","ITPR1"
"445","ENSG00000100739",3.06241021289639,1.01750250091218e-30,"BDKRB1",3.0677135667165,1.79282172264532e-28,"BDKRB1","not","sig","BDKRB1"
"446","ENSG00000081181",2.93095886892529,1.17784446982238e-30,"ARG2",2.9279051855262,1.4644963353395e-30,"ARG2","not","sig","ARG2"
"447","ENSG00000164465",1.3988183090948,1.24350254146496e-30,"DCBLD1",1.38333539140946,1.18090732987353e-30,"DCBLD1","not","sig","DCBLD1"
"448","ENSG00000159176",1.10661370653181,1.40709208227075e-30,"CSRP1",1.08330854451907,1.33205229061484e-30,"CSRP1","not","sig","CSRP1"
"449","ENSG00000129521",1.59959626756823,1.49855823821405e-30,"EGLN3",1.50179759386787,3.41907342989153e-32,"EGLN3","not","sig","EGLN3"
"450","ENSG00000022267",-2.079812341149,1.53208469976254e-30,"FHL1",-2.08523011357881,8.31322970233041e-31,"FHL1","not","sig","FHL1"
"451","ENSG00000256043",2.63772173178994,1.53953378859607e-30,"CTSO",2.63201624926956,1.60467607901488e-32,"CTSO","not","sig","CTSO"
"452","ENSG00000160216",1.10053294675394,1.62846485975274e-30,"AGPAT3",1.10884277581539,1.00749148482959e-32,"AGPAT3","not","sig","AGPAT3"
"453","ENSG00000131873",0.980435324006869,1.75452075319439e-30,"CHSY1",0.966330673144006,1.76077664895669e-29,"CHSY1","not","sig","CHSY1"
"454","ENSG00000078401",2.32622474808463,1.80979737545248e-30,"EDN1",2.24126077865044,2.25470494553387e-28,"EDN1","not","sig","EDN1"
"455","ENSG00000062194",1.21435848218489,1.91702477521732e-30,"GPBP1",1.19916704150762,5.95760390024193e-29,"GPBP1","not","sig","GPBP1"
"456","ENSG00000140450",-1.88891763427222,2.09353777606491e-30,"ARRDC4",-1.89949486041478,1.41681540890527e-32,"ARRDC4","not","sig","ARRDC4"
"457","ENSG00000178950",1.95115359135974,2.12886672733984e-30,"GAK",1.93559051139648,6.5435772351043e-31,"GAK","not","sig","GAK"
"458","ENSG00000105967",5.68353114080685,2.20633739619168e-30,"TFEC",5.35569808904007,3.30053628701563e-24,"TFEC","not","sig","TFEC"
"459","ENSG00000141447",-1.38792977502091,2.65078925150953e-30,"OSBPL1A",-1.49832267997436,4.16573142814162e-32,"OSBPL1A","not","sig","OSBPL1A"
"460","ENSG00000165891",1.74247877645867,3.04958577561185e-30,"E2F7",1.7593315988893,2.22264277367893e-28,"E2F7","not","sig","E2F7"
"461","ENSG00000140443",-1.20144844236909,3.26163910111173e-30,"IGF1R",-1.15036096281375,1.05904803160821e-27,"IGF1R","not","sig","IGF1R"
"462","ENSG00000176907",3.12636812793342,4.11287511252393e-30,"TCIM",3.2576567619303,2.419230675345e-30,"TCIM","not","sig","TCIM"
"463","ENSG00000100418",1.22920383417087,4.55909021103731e-30,"DESI1",1.25205472760932,6.125204313767e-33,"DESI1","not","sig","DESI1"
"464","ENSG00000181852",-1.05545206702606,4.73588372807687e-30,"RNF41",-1.07245526750938,4.10836530932662e-30,"RNF41","not","sig","RNF41"
"465","ENSG00000196943",1.76779423036465,4.76774100109727e-30,"NOP9",1.76754985578896,1.48093045698541e-30,"NOP9","not","sig","NOP9"
"466","ENSG00000047346",-1.63963076339939,6.9306790485155e-30,"FAM214A",-1.64775252246562,4.32160266238622e-30,"FAM214A","not","sig","FAM214A"
"467","ENSG00000109846",1.13803066384931,6.96901343007067e-30,"CRYAB",1.09341139727078,3.58375385779424e-28,"CRYAB","not","sig","CRYAB"
"468","ENSG00000120053",-1.2093534375103,8.27846173039168e-30,"GOT1",-1.20335618760889,2.72935359811728e-32,"GOT1","not","sig","GOT1"
"469","ENSG00000139641",-0.915832516234169,8.44684079882272e-30,"ESYT1",-0.936075114990611,1.85636589163105e-30,"ESYT1","not","sig","ESYT1"
"470","ENSG00000048342",-1.82881044818015,9.00175536021015e-30,"CC2D2A",-1.85438448603956,3.01484938411705e-29,"CC2D2A","not","sig","CC2D2A"
"471","ENSG00000133026",-1.67606633105232,9.95760590294385e-30,"MYH10",-1.68543655396381,1.02742854098237e-29,"MYH10","not","sig","MYH10"
"472","ENSG00000133321",7.45377012087807,1.06886124610631e-29,"RARRES3",7.47285727750829,5.01604389127262e-41,"RARRES3","not","sig","RARRES3"
"473","ENSG00000158773",1.83049145107843,1.2326132338985e-29,"USF1",1.78160333793844,7.81894280198116e-28,"USF1","not","sig","USF1"
"474","ENSG00000143771",1.42844721187103,1.29768055647739e-29,"CNIH4",1.35616988977241,6.39401468564353e-30,"CNIH4","not","sig","CNIH4"
"475","ENSG00000171206",1.31940678952474,1.32494069164643e-29,"TRIM8",1.34157152412883,4.62448854813227e-31,"TRIM8","not","sig","TRIM8"
"476","ENSG00000178719",1.49827404341881,1.42466262472368e-29,"GRINA",1.49577590424914,1.70421004926808e-29,"GRINA","not","sig","GRINA"
"477","ENSG00000138944",-1.86354498535075,1.49996493382253e-29,"SHISAL1",-1.73784891267565,6.47163591710647e-25,"SHISAL1","not","sig","SHISAL1"
"478","ENSG00000122550",-0.973593996806281,1.55562705139963e-29,"KLHL7",-0.985143286664557,1.85811691185012e-30,"KLHL7","not","sig","KLHL7"
"479","ENSG00000142227",2.10440828668305,1.64877473259455e-29,"EMP3",2.19831475539918,8.5040952455265e-33,"EMP3","not","sig","EMP3"
"480","ENSG00000115008",5.81410660757676,2.36424453543992e-29,"IL1A",5.80975847329555,1.02131407089902e-29,"IL1A","not","sig","IL1A"
"481","ENSG00000197093",4.11868090295872,3.28562970283592e-29,"GAL3ST4",4.30841672559258,8.01119536614079e-31,"GAL3ST4","not","sig","GAL3ST4"
"482","ENSG00000073111",1.57324539272059,4.07849533252053e-29,"MCM2",1.53850802949649,5.99931193859769e-29,"MCM2","not","sig","MCM2"
"483","ENSG00000213694",2.06106507201464,4.4427081573238e-29,"S1PR3",2.10531018118903,1.17597305686949e-29,"S1PR3","not","sig","S1PR3"
"484","ENSG00000198796",-2.95167228255027,4.79073426362026e-29,"ALPK2",-3.04776856718498,1.02283105261281e-33,"ALPK2","not","sig","ALPK2"
"485","ENSG00000149311",2.29238288751076,5.24584131887046e-29,"ATM",2.27863655927814,1.68989962299807e-28,"ATM","not","sig","ATM"
"486","ENSG00000153094",1.85020881429253,6.42172045820062e-29,"BCL2L11",1.8786309462114,1.02754960568805e-29,"BCL2L11","not","sig","BCL2L11"
"487","ENSG00000135655",1.80827136429557,7.0798816248786e-29,"USP15",1.79035523406019,3.51845275077947e-28,"USP15","not","sig","USP15"
"488","ENSG00000133104",-1.02481225793235,8.12200551286702e-29,"SPART",-1.01877634963282,5.87436561923851e-28,"SPART","not","sig","SPART"
"489","ENSG00000114541",2.36948776346334,8.4444102855636e-29,"FRMD4B",2.36883746008251,1.98065926433059e-30,"FRMD4B","not","sig","FRMD4B"
"490","ENSG00000145901",2.72005485996407,9.32159586000347e-29,"TNIP1",2.66990712267624,5.60483084941363e-28,"TNIP1","not","sig","TNIP1"
"491","ENSG00000135476",1.28740709041687,1.03926496642952e-28,"ESPL1",1.26344237086882,1.43149796982793e-27,"ESPL1","not","sig","ESPL1"
"492","ENSG00000177885",0.613207173362509,1.0909383171897e-28,"GRB2",0.653941448436194,3.37941985113536e-19,"GRB2","not","sig","GRB2"
"493","ENSG00000204138",1.20432766651846,1.29606405232549e-28,"PHACTR4",1.20515735356014,4.91239778021318e-27,"PHACTR4","not","sig","PHACTR4"
"494","ENSG00000026652",-1.62644595495281,1.39013220933974e-28,"AGPAT4",-1.56150028338033,1.52737580551252e-23,"AGPAT4","not","sig","AGPAT4"
"495","ENSG00000127191",2.42478961067764,1.54298123096835e-28,"TRAF2",2.4515587449765,1.34495817090069e-30,"TRAF2","not","sig","TRAF2"
"496","ENSG00000153898",4.95438179469233,1.63006468553106e-28,"MCOLN2",4.9646358616232,8.69587114757969e-33,"MCOLN2","not","sig","MCOLN2"
"497","ENSG00000196358",2.87232264169783,1.89263058202037e-28,"NTNG2",2.9834358519991,1.15807709997342e-25,"NTNG2","not","sig","NTNG2"
"498","ENSG00000256235",1.71833942568542,1.98832824991583e-28,"SMIM3",1.41975860486578,7.0572716273623e-16,"SMIM3","not","sig","SMIM3"
"499","ENSG00000067141",-1.41558128814802,2.19120201570062e-28,"NEO1",-1.46475676309472,6.64564018349085e-28,"NEO1","not","sig","NEO1"
"500","ENSG00000132549",-1.89670009945467,2.27192959902474e-28,"VPS13B",-1.93154181697901,4.94862435922697e-29,"VPS13B","not","sig","VPS13B"
