"","X","log2FoldChange_human_ref","padj_human_ref","SYMBOL_human_ref","log2FoldChange_species_ref","padj_species_ref","SYMBOL_species_ref","differs","significance","SYMBOL"
"467","ENSG00000204592",2.22883350113307,1.55754096979544e-29,"HLA-E",2.4260553260651,3.20780566650544e-35,"HLA-E","not","sig","HLA-E"
"468","ENSG00000163545",1.97649004629867,1.57456435045451e-29,"NUAK2",1.95271473934538,3.09240014754321e-29,"NUAK2","not","sig","NUAK2"
"469","ENSG00000156508",-0.925478796803613,1.6032517089736e-29,"EEF1A1",-0.945805333582089,2.35047552442881e-33,"EEF1A1","not","sig","EEF1A1"
"470","ENSG00000131747",-1.65056384970145,1.65354680241815e-29,"TOP2A",-1.65254421096994,9.21959851716644e-30,"TOP2A","not","sig","TOP2A"
"471","ENSG00000278540",-1.25889288419249,1.92288811444718e-29,"ACACA",-1.26757799194653,1.09856306263308e-28,"ACACA","not","sig","ACACA"
"472","ENSG00000164929",-1.9424650366358,1.97260137899645e-29,"BAALC",-1.90443575137463,6.37417668913282e-28,"BAALC","not","sig","BAALC"
"473","ENSG00000112367",-1.17837054439522,2.00761353474414e-29,"FIG4",-1.19089199923222,1.69588235297778e-30,"FIG4","not","sig","FIG4"
"474","ENSG00000089685",-1.78564038041128,2.08569138592508e-29,"BIRC5",-1.80253465559571,5.64107289502321e-31,"BIRC5","not","sig","BIRC5"
"475","ENSG00000182534",-1.26321528012424,2.45725114734811e-29,"MXRA7",-0.729574296711112,1.27956446274565e-08,"MXRA7","different","sig","MXRA7"
"476","ENSG00000019582",8.80125339333213,2.52836554112777e-29,"CD74",8.80973747273228,1.77301793115162e-29,"CD74","not","sig","CD74"
"477","ENSG00000153094",3.02273768491295,3.2873722949409e-29,"BCL2L11",3.02786652892889,1.57028197525387e-28,"BCL2L11","not","sig","BCL2L11"
"478","ENSG00000102760",-3.94100483431049,3.29740424644785e-29,"RGCC",-3.95483116417401,3.16924012858763e-29,"RGCC","not","sig","RGCC"
"479","ENSG00000075239",-1.05922435876689,3.53697042857705e-29,"ACAT1",-1.07843702732378,8.0731291577101e-30,"ACAT1","not","sig","ACAT1"
"480","ENSG00000144837",7.5850970049642,4.13962286239622e-29,"PLA1A",7.57254785307781,3.64123995007974e-29,"PLA1A","not","sig","PLA1A"
"481","ENSG00000169418",1.99121372935237,5.2884111644824e-29,"NPR1",2.08986789068339,2.03016051490144e-29,"NPR1","not","sig","NPR1"
"482","ENSG00000090339",4.88824161583228,5.30682736089307e-29,"ICAM1",4.87449321650695,4.9715959519616e-29,"ICAM1","not","sig","ICAM1"
"483","ENSG00000170542",2.30204953415116,5.95002612225787e-29,"SERPINB9",2.28883537858628,1.15413303917571e-28,"SERPINB9","not","sig","SERPINB9"
"484","ENSG00000120899",1.76932402497407,6.31021132087595e-29,"PTK2B",1.78604660383347,7.69722898757842e-30,"PTK2B","not","sig","PTK2B"
"485","ENSG00000179542",2.9338613313189,6.72036337097746e-29,"SLITRK4",3.07767948672146,4.45844937368969e-35,"SLITRK4","not","sig","SLITRK4"
"486","ENSG00000221963",2.21142269664678,7.15113804683529e-29,"APOL6",2.25206492350701,3.05717641773532e-29,"APOL6","not","sig","APOL6"
"487","ENSG00000163431",-2.96222440017717,8.16634321420908e-29,"LMOD1",-3.07201182793173,8.70606294374117e-25,"LMOD1","not","sig","LMOD1"
"488","ENSG00000137807",-1.15903443040671,1.21314043778075e-28,"KIF23",-1.1755775022756,2.71580392579905e-28,"KIF23","not","sig","KIF23"
"489","ENSG00000135111",1.60829659274572,1.33358351620216e-28,"TBX3",1.58381528063802,1.13033330190984e-24,"TBX3","not","sig","TBX3"
"490","ENSG00000125868",-1.36613651464181,1.54017326744205e-28,"DSTN",-1.36854007253551,8.04727276399119e-27,"DSTN","not","sig","DSTN"
"491","ENSG00000077782",1.36078133423351,1.87030205002845e-28,"FGFR1",1.35075391428935,6.84806968222383e-30,"FGFR1","not","sig","FGFR1"
"492","ENSG00000184988",1.81475652554507,1.99570446955552e-28,"TMEM106A",1.78441041835198,5.03484070628249e-26,"TMEM106A","not","sig","TMEM106A"
"493","ENSG00000159314",5.55589571582655,2.15986962755864e-28,"ARHGAP27",5.48132257213643,2.71580392579905e-28,"ARHGAP27","not","sig","ARHGAP27"
"494","ENSG00000120539",1.47395299021209,2.41516428154245e-28,"MASTL",1.4600275551304,1.042259953687e-27,"MASTL","not","sig","MASTL"
"495","ENSG00000184014",0.858659724591488,2.75715138957758e-28,"DENND5A",0.850509617950095,5.4649329102536e-28,"DENND5A","not","sig","DENND5A"
"496","ENSG00000154640",2.10924399128474,3.08258132820107e-28,"BTG3",2.10477282257998,2.46091033890593e-27,"BTG3","not","sig","BTG3"
"497","ENSG00000116793",1.18153335901284,3.2528306773222e-28,"PHTF1",1.18407406682706,5.00607894838988e-25,"PHTF1","not","sig","PHTF1"
"498","ENSG00000117298",1.23075520996159,3.74939754384891e-28,"ECE1",1.21347023755652,4.33083424201835e-29,"ECE1","not","sig","ECE1"
"499","ENSG00000130517",-1.1161917125316,3.94748343690159e-28,"PGPEP1",-1.02950097688291,2.12845804231369e-06,"PGPEP1","not","sig","PGPEP1"
"500","ENSG00000138944",-1.4224469818597,4.53583046264576e-28,"SHISAL1",-1.33318450848512,1.02892181323668e-16,"SHISAL1","not","sig","SHISAL1"
