"","X","log2FoldChange_human_ref","padj_human_ref","SYMBOL_human_ref","log2FoldChange_species_ref","padj_species_ref","SYMBOL_species_ref","differs","significance","SYMBOL"
"402","ENSG00000183856",-1.31868506613293,2.64701612673272e-19,"IQGAP3",-1.34080540672752,9.71220877095019e-20,"IQGAP3","not","sig","IQGAP3"
"403","ENSG00000146278",1.57472604028321,3.06356945715461e-19,"PNRC1",1.47839676910078,3.12335511925994e-13,"PNRC1","not","sig","PNRC1"
"404","ENSG00000124406",3.14238694822135,3.29699262325279e-19,"ATP8A1",3.16288064617458,1.33910109942164e-19,"ATP8A1","not","sig","ATP8A1"
"405","ENSG00000171848",-1.34895963489353,3.47858872329047e-19,"RRM2",-1.49486672911446,1.73619787609772e-31,"RRM2","not","sig","RRM2"
"406","ENSG00000109790",-1.41753315360856,4.1775150019457e-19,"KLHL5",-1.45000862782775,1.08567400566168e-21,"KLHL5","not","sig","KLHL5"
"407","ENSG00000101236",1.09145016214524,4.22789929176106e-19,"RNF24",1.05725461556293,4.87217325786174e-17,"RNF24","not","sig","RNF24"
"408","ENSG00000171509",3.29221743882753,4.81032244539574e-19,"RXFP1",3.26746457697889,1.33997216348812e-18,"RXFP1","not","sig","RXFP1"
"409","ENSG00000123360",3.69922086453167,5.81060794174625e-19,"PDE1B",3.62477731017367,9.12152081705654e-20,"PDE1B","not","sig","PDE1B"
"410","ENSG00000154309",1.04156808692884,5.9395091586115e-19,"DISP1",0.992052307419306,6.32151672526699e-18,"DISP1","not","sig","DISP1"
"411","ENSG00000168899",2.04794998858299,6.57267946004249e-19,"VAMP5",2.03807140408297,1.75691325817633e-20,"VAMP5","not","sig","VAMP5"
"412","ENSG00000131238",-0.886366060296456,7.18231089089082e-19,"PPT1",-0.91895138244966,1.86181551938072e-19,"PPT1","not","sig","PPT1"
"413","ENSG00000142185",2.59271383289921,7.51393329961831e-19,"TRPM2",2.52847549303429,1.08625618516953e-18,"TRPM2","not","sig","TRPM2"
"414","ENSG00000135211",1.8469629598942,7.68065559270635e-19,"TMEM60",1.95877949053352,4.74657810644534e-17,"TMEM60","not","sig","TMEM60"
"415","ENSG00000146411",1.76972736664162,7.93833194025188e-19,"SLC2A12",1.7671091345736,4.69435154903741e-18,"SLC2A12","not","sig","SLC2A12"
"416","ENSG00000154642",1.63525052055393,8.06562883753843e-19,"C21orf91",1.60795366417521,3.65820132361651e-13,"C21orf91","not","sig","C21orf91"
"417","ENSG00000125827",-0.850470525840643,8.51646705905341e-19,"TMX4",-0.876990999007687,2.07379220590643e-19,"TMX4","not","sig","TMX4"
